id,date_time,not_rain_pxl,sequence,rain_category
2034764,2024-05-17 07:20:00,193490,143,1
2034743,2024-05-17 07:10:00,193707,143,1
2034718,2024-05-17 07:00:00,193286,143,1
2034702,2024-05-17 06:50:00,193322,143,1
2034684,2024-05-17 06:40:00,193158,143,2
2034666,2024-05-17 06:30:00,193180,143,1
2034648,2024-05-17 06:20:00,193419,143,1
2034628,2024-05-17 06:10:00,194292,143,1
2034600,2024-05-17 06:00:00,194124,143,1
2034582,2024-05-17 05:50:00,194208,143,1
2034561,2024-05-17 05:40:00,194524,143,1
2034210,2024-05-16 23:50:00,190459,144,2
2034190,2024-05-16 23:40:00,186906,144,2
2034172,2024-05-16 23:35:00,182309,144,3
2034154,2024-05-16 23:30:00,179564,144,3
2034133,2024-05-16 23:25:00,176622,144,3
2034118,2024-05-16 23:20:00,173040,144,3
2034100,2024-05-16 23:15:00,170684,144,3
2034081,2024-05-16 23:10:00,167800,144,4
2034060,2024-05-16 23:05:00,161527,144,4
2034035,2024-05-16 23:00:00,160549,144,4
2034016,2024-05-16 22:55:00,151786,144,4
2033998,2024-05-16 22:50:00,148310,144,4
2033980,2024-05-16 22:45:00,143004,144,4
2033962,2024-05-16 22:40:00,141556,144,4
2033943,2024-05-16 22:35:00,139434,144,4
2033925,2024-05-16 22:30:00,137507,144,4
2033907,2024-05-16 22:25:00,135275,144,4
2033888,2024-05-16 22:20:00,131741,144,4
2033870,2024-05-16 22:15:00,129572,144,4
2033852,2024-05-16 22:10:00,125935,144,4
2033834,2024-05-16 22:05:00,122703,144,4
2033803,2024-05-16 22:00:00,120685,144,4
2033789,2024-05-16 21:55:00,117380,144,4
2033768,2024-05-16 21:50:00,116680,144,4
2033749,2024-05-16 21:45:00,114694,144,4
2033729,2024-05-16 21:40:00,119129,144,4
2033709,2024-05-16 21:35:00,120565,144,4
2033690,2024-05-16 21:30:00,121856,144,4
2033670,2024-05-16 21:25:00,117656,144,4
2033650,2024-05-16 21:20:00,119802,144,4
2033631,2024-05-16 21:15:00,115102,144,4
2033611,2024-05-16 21:10:00,112989,144,4
2033591,2024-05-16 21:05:00,115482,144,4
2033561,2024-05-16 21:00:00,115597,144,4
2033541,2024-05-16 20:55:00,115847,144,4
2033521,2024-05-16 20:50:00,119744,144,4
2033501,2024-05-16 20:45:00,115154,144,4
2033481,2024-05-16 20:40:00,112939,144,4
2033461,2024-05-16 20:35:00,115070,144,4
2033441,2024-05-16 20:30:00,111884,144,4
2033421,2024-05-16 20:25:00,110212,144,4
2033401,2024-05-16 20:20:00,110773,144,4
2033383,2024-05-16 20:15:00,112552,144,4
2033361,2024-05-16 20:10:00,111081,144,4
2033341,2024-05-16 20:05:00,111059,144,4
2033311,2024-05-16 20:00:00,108718,144,4
2033291,2024-05-16 19:55:00,105885,144,4
2033271,2024-05-16 19:50:00,101978,144,4
2033251,2024-05-16 19:45:00,102670,144,4
2033231,2024-05-16 19:40:00,102664,144,4
2033211,2024-05-16 19:35:00,105659,144,4
2033191,2024-05-16 19:30:00,105383,144,4
2033171,2024-05-16 19:25:00,102852,144,4
2033151,2024-05-16 19:20:00,100931,144,4
2033131,2024-05-16 19:15:00,98645,144,4
2033111,2024-05-16 19:10:00,100317,144,4
2033091,2024-05-16 19:05:00,102427,144,4
2033061,2024-05-16 19:00:00,102577,144,4
2033041,2024-05-16 18:55:00,102388,144,4
2033021,2024-05-16 18:50:00,104116,144,4
2033001,2024-05-16 18:45:00,104710,144,4
2032981,2024-05-16 18:40:00,103925,144,4
2032961,2024-05-16 18:35:00,104275,144,4
2032941,2024-05-16 18:30:00,104595,144,4
2032921,2024-05-16 18:25:00,106582,144,4
2032901,2024-05-16 18:20:00,108365,144,4
2032881,2024-05-16 18:15:00,109548,144,4
2032858,2024-05-16 18:10:00,111687,144,4
2032841,2024-05-16 18:05:00,115158,144,4
2032811,2024-05-16 18:00:00,118486,144,4
2032791,2024-05-16 17:55:00,120941,144,4
2032771,2024-05-16 17:50:00,125028,144,4
2032751,2024-05-16 17:45:00,129667,144,4
2032731,2024-05-16 17:40:00,133424,144,4
2032711,2024-05-16 17:35:00,134219,144,4
2032691,2024-05-16 17:30:00,135944,144,4
2032671,2024-05-16 17:25:00,138060,144,4
2032653,2024-05-16 17:20:00,139150,144,4
2032631,2024-05-16 17:15:00,139505,144,4
2032611,2024-05-16 17:10:00,138477,144,4
2032592,2024-05-16 17:05:00,140343,144,4
2032563,2024-05-16 17:00:00,139345,144,4
2032544,2024-05-16 16:55:00,138224,144,4
2032527,2024-05-16 16:50:00,138001,144,4
2032506,2024-05-16 16:45:00,138901,144,4
2032487,2024-05-16 16:40:00,138725,144,4
2032468,2024-05-16 16:35:00,139374,144,4
2032448,2024-05-16 16:30:00,140844,144,4
2032431,2024-05-16 16:25:00,141707,144,4
2032410,2024-05-16 16:20:00,140706,144,4
2032392,2024-05-16 16:15:00,141973,144,4
2032370,2024-05-16 16:10:00,142919,144,4
2032354,2024-05-16 16:05:00,143815,144,4
2032324,2024-05-16 16:00:00,146473,144,4
2032305,2024-05-16 15:55:00,148138,144,4
2032287,2024-05-16 15:50:00,149077,144,4
2032267,2024-05-16 15:45:00,149514,144,4
2032247,2024-05-16 15:40:00,152814,144,4
2032225,2024-05-16 15:35:00,155682,144,4
2032205,2024-05-16 15:30:00,158072,144,4
2032185,2024-05-16 15:25:00,160371,144,4
2032168,2024-05-16 15:20:00,163581,144,4
2032147,2024-05-16 15:15:00,164975,144,4
2032124,2024-05-16 15:10:00,165785,144,4
2032107,2024-05-16 15:05:00,169307,144,3
2032074,2024-05-16 15:00:00,176944,144,3
2032059,2024-05-16 14:55:00,164960,144,4
2032037,2024-05-16 14:50:00,165362,144,4
2032019,2024-05-16 14:45:00,165414,144,4
2031999,2024-05-16 14:40:00,165708,144,4
2031979,2024-05-16 14:35:00,167029,144,4
2031957,2024-05-16 14:30:00,168416,144,3
2031939,2024-05-16 14:25:00,168438,144,3
2031917,2024-05-16 14:20:00,169808,144,3
2031899,2024-05-16 14:15:00,171013,144,3
2031879,2024-05-16 14:10:00,172249,144,3
2031859,2024-05-16 14:05:00,173317,144,3
2031829,2024-05-16 14:00:00,174613,144,3
2031810,2024-05-16 13:50:00,175869,144,3
2031792,2024-05-16 13:40:00,177270,144,3
2031776,2024-05-16 13:30:00,178049,144,3
2031758,2024-05-16 13:20:00,178406,144,3
2031740,2024-05-16 13:10:00,179407,144,3
2031710,2024-05-16 13:00:00,179549,144,3
2031694,2024-05-16 12:50:00,176033,144,3
2031674,2024-05-16 12:40:00,175276,144,3
2031654,2024-05-16 12:35:00,176363,144,3
2031637,2024-05-16 12:30:00,175783,144,3
2031619,2024-05-16 12:25:00,175646,144,3
2031603,2024-05-16 12:20:00,176244,144,3
2031582,2024-05-16 12:10:00,173782,144,3
2031554,2024-05-16 12:00:00,173645,144,3
2031538,2024-05-16 11:50:00,175183,144,3
2031518,2024-05-16 11:40:00,175432,144,3
2031500,2024-05-16 11:30:00,176369,144,3
2031482,2024-05-16 11:20:00,177910,144,3
2031464,2024-05-16 11:10:00,177968,144,3
2031436,2024-05-16 11:00:00,177874,144,3
2031415,2024-05-16 10:50:00,178639,144,3
2031400,2024-05-16 10:40:00,178626,144,3
2031382,2024-05-16 10:30:00,176355,144,3
2031364,2024-05-16 10:20:00,174887,144,3
2031346,2024-05-16 10:10:00,174065,144,3
2031318,2024-05-16 10:00:00,172868,144,3
2031297,2024-05-16 09:50:00,170564,144,3
2031282,2024-05-16 09:40:00,170064,144,3
2031264,2024-05-16 09:30:00,170471,144,3
2031246,2024-05-16 09:20:00,170803,144,3
2031228,2024-05-16 09:10:00,171733,144,3
2031202,2024-05-16 09:00:00,172114,144,3
2031182,2024-05-16 08:50:00,172207,144,3
2031163,2024-05-16 08:40:00,173228,144,3
2031143,2024-05-16 08:30:00,174522,144,3
2031125,2024-05-16 08:25:00,174351,144,3
2031107,2024-05-16 08:20:00,173690,144,3
2031089,2024-05-16 08:15:00,172808,144,3
2031070,2024-05-16 08:10:00,172680,144,3
2031052,2024-05-16 08:05:00,172508,144,3
2031023,2024-05-16 08:00:00,171596,144,3
2031007,2024-05-16 07:50:00,168745,144,3
2030986,2024-05-16 07:40:00,168300,144,4
2030971,2024-05-16 07:30:00,167881,144,4
2030955,2024-05-16 07:20:00,167450,144,4
2030932,2024-05-16 07:10:00,167009,144,4
2030907,2024-05-16 07:00:00,166264,144,4
2030886,2024-05-16 06:50:00,165637,144,4
2030871,2024-05-16 06:40:00,166511,144,4
2030853,2024-05-16 06:30:00,167820,144,4
2030832,2024-05-16 06:20:00,168544,144,3
2030817,2024-05-16 06:10:00,168554,144,3
2030789,2024-05-16 06:00:00,169355,144,3
2030769,2024-05-16 05:55:00,168753,144,3
2030750,2024-05-16 05:50:00,168086,144,4
2030732,2024-05-16 05:45:00,166951,144,4
2030713,2024-05-16 05:40:00,166391,144,4
2030693,2024-05-16 05:35:00,165887,144,4
2030670,2024-05-16 05:30:00,164997,144,4
2030655,2024-05-16 05:25:00,164694,144,4
2030630,2024-05-16 05:20:00,163970,144,4
2030613,2024-05-16 05:15:00,163556,144,4
2030593,2024-05-16 05:10:00,162618,144,4
2030573,2024-05-16 05:05:00,161692,144,4
2030544,2024-05-16 05:00:00,161128,144,4
2030527,2024-05-16 04:55:00,161273,144,4
2030506,2024-05-16 04:50:00,161145,144,4
2030485,2024-05-16 04:45:00,161667,144,4
2030470,2024-05-16 04:40:00,161333,144,4
2030449,2024-05-16 04:35:00,161647,144,4
2030433,2024-05-16 04:30:00,162439,144,4
2030414,2024-05-16 04:25:00,162550,144,4
2030395,2024-05-16 04:20:00,162077,144,4
2030375,2024-05-16 04:15:00,161784,144,4
2030355,2024-05-16 04:10:00,161420,144,4
2030335,2024-05-16 04:05:00,160283,144,4
2030305,2024-05-16 04:00:00,160121,144,4
2030285,2024-05-16 03:55:00,160382,144,4
2030265,2024-05-16 03:50:00,161062,144,4
2030245,2024-05-16 03:45:00,159129,144,4
2030225,2024-05-16 03:40:00,157287,144,4
2030207,2024-05-16 03:35:00,155021,144,4
2030185,2024-05-16 03:30:00,154430,144,4
2030165,2024-05-16 03:25:00,153550,144,4
2030145,2024-05-16 03:20:00,152240,144,4
2030127,2024-05-16 03:15:00,151092,144,4
2030105,2024-05-16 03:10:00,150387,144,4
2030082,2024-05-16 03:05:00,149127,144,4
2030055,2024-05-16 03:00:00,147911,144,4
2030035,2024-05-16 02:55:00,146496,144,4
2030015,2024-05-16 02:50:00,145412,144,4
2029995,2024-05-16 02:45:00,144527,144,4
2029975,2024-05-16 02:40:00,143808,144,4
2029952,2024-05-16 02:35:00,143362,144,4
2029935,2024-05-16 02:30:00,143226,144,4
2029915,2024-05-16 02:25:00,141811,144,4
2029895,2024-05-16 02:20:00,140275,144,4
2029875,2024-05-16 02:15:00,138827,144,4
2029855,2024-05-16 02:10:00,136951,144,4
2029835,2024-05-16 02:05:00,134421,144,4
2029805,2024-05-16 02:00:00,129335,144,4
2029785,2024-05-16 01:55:00,132011,144,4
2029765,2024-05-16 01:50:00,129524,144,4
2029745,2024-05-16 01:45:00,125190,144,4
2029722,2024-05-16 01:40:00,122475,144,4
2029705,2024-05-16 01:35:00,122481,144,4
2029685,2024-05-16 01:30:00,122469,144,4
2029665,2024-05-16 01:25:00,123854,144,4
2029645,2024-05-16 01:20:00,123718,144,4
2029625,2024-05-16 01:15:00,122592,144,4
2029605,2024-05-16 01:10:00,121739,144,4
2029585,2024-05-16 01:05:00,121833,144,4
2029555,2024-05-16 01:00:00,119783,144,4
2029535,2024-05-16 00:55:00,118909,144,4
2029517,2024-05-16 00:50:00,119234,144,4
2029495,2024-05-16 00:45:00,119182,144,4
2029475,2024-05-16 00:40:00,121277,144,4
2029455,2024-05-16 00:35:00,122626,144,4
2029435,2024-05-16 00:30:00,122836,144,4
2029415,2024-05-16 00:25:00,125027,144,4
2029395,2024-05-16 00:20:00,124346,144,4
2029375,2024-05-16 00:15:00,125463,144,4
2029355,2024-05-16 00:10:00,128683,144,4
2029335,2024-05-16 00:05:00,130839,144,4
2029303,2024-05-15 23:55:00,133913,144,4
2029285,2024-05-15 23:50:00,137396,144,4
2029263,2024-05-15 23:45:00,138718,144,4
2029243,2024-05-15 23:40:00,139735,144,4
2029223,2024-05-15 23:35:00,140881,144,4
2029203,2024-05-15 23:30:00,140550,144,4
2029183,2024-05-15 23:25:00,141329,144,4
2029163,2024-05-15 23:20:00,141327,144,4
2029143,2024-05-15 23:15:00,141670,144,4
2029123,2024-05-15 23:10:00,141026,144,4
2029103,2024-05-15 23:05:00,141972,144,4
2029073,2024-05-15 23:00:00,141931,144,4
2029053,2024-05-15 22:55:00,142944,144,4
2029033,2024-05-15 22:50:00,144128,144,4
2029013,2024-05-15 22:45:00,145494,144,4
2028993,2024-05-15 22:40:00,146770,144,4
2028975,2024-05-15 22:35:00,146691,144,4
2028953,2024-05-15 22:30:00,147614,144,4
2028933,2024-05-15 22:25:00,149632,144,4
2028913,2024-05-15 22:20:00,152118,144,4
2028895,2024-05-15 22:15:00,153494,144,4
2028873,2024-05-15 22:10:00,154787,144,4
2028853,2024-05-15 22:05:00,155610,144,4
2028823,2024-05-15 22:00:00,158621,144,4
2028803,2024-05-15 21:55:00,159414,144,4
2028785,2024-05-15 21:50:00,161600,144,4
2028765,2024-05-15 21:45:00,163274,144,4
2028745,2024-05-15 21:40:00,164035,144,4
2028723,2024-05-15 21:35:00,164439,144,4
2028705,2024-05-15 21:30:00,164477,144,4
2028683,2024-05-15 21:25:00,165350,144,4
2028663,2024-05-15 21:20:00,165763,144,4
2028645,2024-05-15 21:15:00,165749,144,4
2028623,2024-05-15 21:10:00,166007,144,4
2028605,2024-05-15 21:05:00,166764,144,4
2028573,2024-05-15 21:00:00,167874,144,4
2028555,2024-05-15 20:55:00,168369,144,3
2028534,2024-05-15 20:50:00,169103,144,3
2028518,2024-05-15 20:45:00,169500,144,3
2028502,2024-05-15 20:40:00,170409,144,3
2028481,2024-05-15 20:30:00,171618,144,3
2028465,2024-05-15 20:20:00,172795,144,3
2028445,2024-05-15 20:10:00,174390,144,3
2028419,2024-05-15 20:00:00,177158,144,3
2028399,2024-05-15 19:50:00,179924,144,3
2028383,2024-05-15 19:40:00,180513,144,3
2028363,2024-05-15 19:30:00,182367,144,3
2028345,2024-05-15 19:20:00,183663,144,3
2028327,2024-05-15 19:10:00,183643,144,3
2028299,2024-05-15 19:00:00,182023,144,3
2028281,2024-05-15 18:50:00,182910,144,3
2028263,2024-05-15 18:40:00,184308,144,3
2028247,2024-05-15 18:30:00,183177,144,3
2028227,2024-05-15 18:20:00,182171,144,3
2028211,2024-05-15 18:10:00,182251,144,3
2028181,2024-05-15 18:00:00,182300,144,3
2028163,2024-05-15 17:50:00,181156,144,3
2028145,2024-05-15 17:40:00,179542,144,3
2028129,2024-05-15 17:30:00,177287,144,3
2028109,2024-05-15 17:20:00,176292,144,3
2028093,2024-05-15 17:10:00,176093,144,3
2028063,2024-05-15 17:00:00,176144,144,3
2028045,2024-05-15 16:50:00,174029,144,3
2028029,2024-05-15 16:40:00,173148,144,3
2028009,2024-05-15 16:30:00,172137,144,3
2027993,2024-05-15 16:20:00,169750,144,3
2027973,2024-05-15 16:10:00,169042,144,3
2027945,2024-05-15 16:00:00,168193,144,4
2027929,2024-05-15 15:50:00,167801,144,4
2027911,2024-05-15 15:40:00,167595,144,4
2027891,2024-05-15 15:30:00,167737,144,4
2027873,2024-05-15 15:20:00,167946,144,4
2027855,2024-05-15 15:10:00,169264,144,3
2027827,2024-05-15 15:00:00,169992,144,3
2027809,2024-05-15 14:50:00,168762,144,3
2027791,2024-05-15 14:40:00,169884,144,3
2027773,2024-05-15 14:30:00,168663,144,3
2027752,2024-05-15 14:20:00,166675,144,4
2027737,2024-05-15 14:10:00,165608,144,4
2027711,2024-05-15 14:00:00,162405,144,4
2027691,2024-05-15 13:50:00,159494,144,4
2027673,2024-05-15 13:40:00,156311,144,4
2027657,2024-05-15 13:30:00,153795,144,4
2027637,2024-05-15 13:20:00,153007,144,4
2027616,2024-05-15 13:10:00,153376,144,4
2027591,2024-05-15 13:00:00,152871,144,4
2027575,2024-05-15 12:50:00,152856,144,4
2027555,2024-05-15 12:40:00,152843,144,4
2027539,2024-05-15 12:30:00,154009,144,4
2027519,2024-05-15 12:20:00,156207,144,4
2027501,2024-05-15 12:10:00,157167,144,4
2027473,2024-05-15 12:00:00,158046,144,4
2027455,2024-05-15 11:50:00,159868,144,4
2027439,2024-05-15 11:40:00,158614,144,4
2027421,2024-05-15 11:30:00,159435,144,4
2027401,2024-05-15 11:20:00,159248,144,4
2027380,2024-05-15 11:10:00,161220,144,4
2027355,2024-05-15 11:00:00,163395,144,4
2027339,2024-05-15 10:50:00,166750,144,4
2027319,2024-05-15 10:40:00,168351,144,4
2027301,2024-05-15 10:30:00,169846,144,3
2027283,2024-05-15 10:20:00,171126,144,3
2027262,2024-05-15 10:10:00,171884,144,3
2027237,2024-05-15 10:00:00,172229,144,3
2027221,2024-05-15 09:50:00,172034,144,3
2027201,2024-05-15 09:40:00,172769,144,3
2027185,2024-05-15 09:30:00,171739,144,3
2027165,2024-05-15 09:20:00,171753,144,3
2027147,2024-05-15 09:10:00,172041,144,3
2027119,2024-05-15 09:00:00,173375,144,3
2027098,2024-05-15 08:50:00,172564,144,3
2027083,2024-05-15 08:40:00,173600,144,3
2027065,2024-05-15 08:30:00,174307,144,3
2027047,2024-05-15 08:20:00,175560,144,3
2027031,2024-05-15 08:10:00,176672,144,3
2027001,2024-05-15 08:00:00,178572,144,3
2026983,2024-05-15 07:50:00,177146,144,3
2026965,2024-05-15 07:40:00,176140,144,3
2026947,2024-05-15 07:30:00,178141,144,3
2026929,2024-05-15 07:20:00,181508,144,3
2026911,2024-05-15 07:10:00,184057,144,3
2026883,2024-05-15 07:00:00,186000,144,3
2026865,2024-05-15 06:50:00,187604,144,2
2026849,2024-05-15 06:40:00,188960,144,2
2026831,2024-05-15 06:30:00,189289,144,2
2026811,2024-05-15 06:20:00,189626,144,2
2026795,2024-05-15 06:10:00,190046,144,2
2026765,2024-05-15 06:00:00,190176,144,2
2026749,2024-05-15 05:50:00,190804,144,2
2026729,2024-05-15 05:40:00,191206,144,2
2026711,2024-05-15 05:30:00,191745,144,2
2026693,2024-05-15 05:20:00,191738,144,2
2026672,2024-05-15 05:10:00,192075,144,2
2026647,2024-05-15 05:00:00,193086,144,2
2026629,2024-05-15 04:50:00,193330,144,1
2026611,2024-05-15 04:40:00,193400,144,1
2026593,2024-05-15 04:30:00,193720,144,1
2026575,2024-05-15 04:20:00,193732,144,1
2026557,2024-05-15 04:10:00,193505,144,1
2026531,2024-05-15 04:00:00,193558,144,1
2026511,2024-05-15 03:50:00,193557,144,1
2026493,2024-05-15 03:40:00,193783,144,1
2026475,2024-05-15 03:30:00,193865,144,1
2026457,2024-05-15 03:20:00,193974,144,1
2026439,2024-05-15 03:10:00,194201,144,1
2026411,2024-05-15 03:00:00,194634,144,1
2026393,2024-05-15 02:50:00,194925,144,1
2026375,2024-05-15 02:40:00,195412,144,0
2026357,2024-05-15 02:30:00,195522,144,0
2026339,2024-05-15 02:20:00,195444,144,0
2026321,2024-05-15 02:10:00,195170,144,0
2026293,2024-05-15 02:00:00,194878,144,1
2026275,2024-05-15 01:50:00,194653,144,1
2026257,2024-05-15 01:40:00,194278,144,1
2026239,2024-05-15 01:30:00,194001,144,1
2026223,2024-05-15 01:20:00,194024,144,1
2026203,2024-05-15 01:10:00,194106,144,1
2026175,2024-05-15 01:00:00,194247,144,1
2026157,2024-05-15 00:50:00,194657,144,1
2026139,2024-05-15 00:40:00,194982,144,1
2025862,2024-05-14 18:30:00,196126,145,0
2025841,2024-05-14 18:20:00,196124,145,0
2025823,2024-05-14 18:10:00,196116,145,0
2025795,2024-05-14 18:00:00,196054,145,0
2025780,2024-05-14 17:50:00,195764,145,0
2025762,2024-05-14 17:40:00,195305,145,0
2025746,2024-05-14 17:30:00,194696,145,1
2025726,2024-05-14 17:20:00,194179,145,1
2025708,2024-05-14 17:10:00,193639,145,1
2025680,2024-05-14 17:00:00,193332,145,1
2025662,2024-05-14 16:50:00,192674,145,2
2025642,2024-05-14 16:40:00,192206,145,2
2025624,2024-05-14 16:35:00,191896,145,2
2025606,2024-05-14 16:30:00,191596,145,2
2025588,2024-05-14 16:25:00,191164,145,2
2025573,2024-05-14 16:20:00,190741,145,2
2025552,2024-05-14 16:10:00,190204,145,2
2025522,2024-05-14 16:00:00,190532,145,2
2025506,2024-05-14 15:55:00,190620,145,2
2025486,2024-05-14 15:50:00,190723,145,2
2025470,2024-05-14 15:45:00,190553,145,2
2025449,2024-05-14 15:40:00,190531,145,2
2025431,2024-05-14 15:35:00,190279,145,2
2025417,2024-05-14 15:30:00,190148,145,2
2025396,2024-05-14 15:20:00,189718,145,2
2025378,2024-05-14 15:10:00,188915,145,2
2025350,2024-05-14 15:00:00,188765,145,2
2025332,2024-05-14 14:50:00,188919,145,2
2025316,2024-05-14 14:40:00,188974,145,2
2025296,2024-05-14 14:30:00,188927,145,2
2025280,2024-05-14 14:20:00,189309,145,2
2025262,2024-05-14 14:10:00,189677,145,2
2025232,2024-05-14 14:00:00,190177,145,2
2025212,2024-05-14 13:50:00,189860,145,2
2025196,2024-05-14 13:45:00,189900,145,2
2025176,2024-05-14 13:40:00,190030,145,2
2025158,2024-05-14 13:35:00,189713,145,2
2025142,2024-05-14 13:30:00,189105,145,2
2025121,2024-05-14 13:25:00,188694,145,2
2025105,2024-05-14 13:20:00,188741,145,2
2025086,2024-05-14 13:10:00,188146,145,2
2025054,2024-05-14 13:00:00,188292,145,2
2025036,2024-05-14 12:55:00,188253,145,2
2025018,2024-05-14 12:50:00,188951,145,2
2025002,2024-05-14 12:45:00,189298,145,2
2024982,2024-05-14 12:40:00,189508,145,2
2024963,2024-05-14 12:35:00,189876,145,2
2024946,2024-05-14 12:30:00,190063,145,2
2024930,2024-05-14 12:20:00,189576,145,2
2024910,2024-05-14 12:10:00,190308,145,2
2024882,2024-05-14 12:00:00,191167,145,2
2024866,2024-05-14 11:50:00,191811,145,2
2024843,2024-05-14 11:40:00,192209,145,2
2024828,2024-05-14 11:30:00,192086,145,2
2024810,2024-05-14 11:20:00,192151,145,2
2024792,2024-05-14 11:10:00,192250,145,2
2024764,2024-05-14 11:00:00,192396,145,2
2024746,2024-05-14 10:50:00,192543,145,2
2024728,2024-05-14 10:40:00,192505,145,2
2024710,2024-05-14 10:30:00,192515,145,2
2024692,2024-05-14 10:20:00,192322,145,2
2024673,2024-05-14 10:10:00,192297,145,2
2024645,2024-05-14 10:00:00,192040,145,2
2024629,2024-05-14 09:50:00,191593,145,2
2024609,2024-05-14 09:40:00,191714,145,2
2024591,2024-05-14 09:30:00,191409,145,2
2024573,2024-05-14 09:20:00,191447,145,2
2024555,2024-05-14 09:10:00,191417,145,2
2024527,2024-05-14 09:00:00,191783,145,2
2024509,2024-05-14 08:50:00,191697,145,2
2024491,2024-05-14 08:40:00,191712,145,2
2024473,2024-05-14 08:30:00,191799,145,2
2024455,2024-05-14 08:20:00,191582,145,2
2024437,2024-05-14 08:10:00,191337,145,2
2024409,2024-05-14 08:00:00,191130,145,2
2024391,2024-05-14 07:50:00,190854,145,2
2024370,2024-05-14 07:40:00,190797,145,2
2024352,2024-05-14 07:30:00,190543,145,2
2024337,2024-05-14 07:20:00,190317,145,2
2024319,2024-05-14 07:10:00,189705,145,2
2024291,2024-05-14 07:00:00,189825,145,2
2024273,2024-05-14 06:50:00,189710,145,2
2024255,2024-05-14 06:40:00,189435,145,2
2024237,2024-05-14 06:30:00,189112,145,2
2024219,2024-05-14 06:20:00,188513,145,2
2024198,2024-05-14 06:10:00,188790,145,2
2024173,2024-05-14 06:00:00,189130,145,2
2024155,2024-05-14 05:50:00,189147,145,2
2024137,2024-05-14 05:40:00,189079,145,2
2024121,2024-05-14 05:30:00,188922,145,2
2024101,2024-05-14 05:20:00,188049,145,2
2024083,2024-05-14 05:10:00,187613,145,2
2024057,2024-05-14 05:00:00,187105,145,2
2024037,2024-05-14 04:50:00,186804,145,2
2024021,2024-05-14 04:40:00,186345,145,3
2024001,2024-05-14 04:30:00,185198,145,3
2023983,2024-05-14 04:20:00,184942,145,3
2023965,2024-05-14 04:10:00,183511,145,3
2023937,2024-05-14 04:00:00,182814,145,3
2023919,2024-05-14 03:50:00,182368,145,3
2023901,2024-05-14 03:40:00,182786,145,3
2023883,2024-05-14 03:30:00,182710,145,3
2023865,2024-05-14 03:20:00,182854,145,3
2023847,2024-05-14 03:10:00,182871,145,3
2023819,2024-05-14 03:00:00,182674,145,3
2023801,2024-05-14 02:50:00,182759,145,3
2023785,2024-05-14 02:40:00,182542,145,3
2023767,2024-05-14 02:30:00,183007,145,3
2023747,2024-05-14 02:20:00,182445,145,3
2023729,2024-05-14 02:10:00,182052,145,3
2023701,2024-05-14 02:00:00,181559,145,3
2023683,2024-05-14 01:50:00,182006,145,3
2023665,2024-05-14 01:40:00,182099,145,3
2023647,2024-05-14 01:30:00,181950,145,3
2023629,2024-05-14 01:20:00,181513,145,3
2023611,2024-05-14 01:10:00,181139,145,3
2023583,2024-05-14 01:00:00,180770,145,3
2023565,2024-05-14 00:50:00,181504,145,3
2023547,2024-05-14 00:40:00,181916,145,3
2023526,2024-05-14 00:30:00,181279,145,3
2023511,2024-05-14 00:20:00,179253,145,3
2023462,2024-05-13 23:50:00,175777,146,3
2023444,2024-05-13 23:40:00,174599,146,3
2023426,2024-05-13 23:30:00,175073,146,3
2023408,2024-05-13 23:20:00,172070,146,3
2023390,2024-05-13 23:10:00,170236,146,3
2023362,2024-05-13 23:00:00,169425,146,3
2023344,2024-05-13 22:50:00,168497,146,3
2023326,2024-05-13 22:40:00,169017,146,3
2023308,2024-05-13 22:30:00,170028,146,3
2023290,2024-05-13 22:20:00,169810,146,3
2023272,2024-05-13 22:10:00,173408,146,3
2023244,2024-05-13 22:00:00,174724,146,3
2023226,2024-05-13 21:50:00,177345,146,3
2023208,2024-05-13 21:40:00,179712,146,3
2023190,2024-05-13 21:30:00,182439,146,3
2023172,2024-05-13 21:20:00,183572,146,3
2023154,2024-05-13 21:10:00,185234,146,3
2023126,2024-05-13 21:00:00,185921,146,3
2023108,2024-05-13 20:50:00,186987,146,2
2023090,2024-05-13 20:40:00,186210,146,3
2023072,2024-05-13 20:30:00,185086,146,3
2023051,2024-05-13 20:20:00,184242,146,3
2023036,2024-05-13 20:10:00,184097,146,3
2023005,2024-05-13 20:00:00,184204,146,3
2022990,2024-05-13 19:50:00,184977,146,3
2022974,2024-05-13 19:40:00,186239,146,3
2022956,2024-05-13 19:30:00,187419,146,2
2022936,2024-05-13 19:20:00,187400,146,2
2022918,2024-05-13 19:10:00,188289,146,2
2022890,2024-05-13 19:00:00,189571,146,2
2022872,2024-05-13 18:50:00,189079,146,2
2022854,2024-05-13 18:40:00,189088,146,2
2022833,2024-05-13 18:30:00,187995,146,2
2022818,2024-05-13 18:20:00,187095,146,2
2022797,2024-05-13 18:10:00,187792,146,2
2022662,2024-05-13 15:40:00,193416,147,1
2022644,2024-05-13 15:30:00,192622,147,2
2022628,2024-05-13 15:20:00,191148,147,2
2022610,2024-05-13 15:10:00,190643,147,2
2022580,2024-05-13 15:00:00,190271,147,2
2022562,2024-05-13 14:50:00,190258,147,2
2022546,2024-05-13 14:40:00,189057,147,2
2022526,2024-05-13 14:30:00,187488,147,2
2022510,2024-05-13 14:20:00,185806,147,3
2022490,2024-05-13 14:10:00,184034,147,3
2022462,2024-05-13 14:00:00,183971,147,3
2022444,2024-05-13 13:50:00,182979,147,3
2022426,2024-05-13 13:40:00,182209,147,3
