id,date_time,not_rain_pxl
2075011,2024-05-30 22:25:00,153794
2074991,2024-05-30 22:20:00,154287
2074971,2024-05-30 22:15:00,155715
2074948,2024-05-30 22:10:00,156362
2074931,2024-05-30 22:05:00,158024
2074898,2024-05-30 22:00:00,159088
2074878,2024-05-30 21:55:00,160284
2074858,2024-05-30 21:50:00,160625
2074841,2024-05-30 21:45:00,160954
2074821,2024-05-30 21:40:00,161153
2074801,2024-05-30 21:35:00,161428
2074781,2024-05-30 21:30:00,161710
2074758,2024-05-30 21:25:00,161203
2074738,2024-05-30 21:20:00,161870
2074721,2024-05-30 21:15:00,162076
2074701,2024-05-30 21:10:00,161529
2074681,2024-05-30 21:05:00,161089
2074651,2024-05-30 21:00:00,161130
2074631,2024-05-30 20:55:00,161123
2074611,2024-05-30 20:50:00,160661
2074588,2024-05-30 20:45:00,160239
2074571,2024-05-30 20:40:00,159681
2074551,2024-05-30 20:35:00,159196
2074528,2024-05-30 20:30:00,159219
2074511,2024-05-30 20:25:00,159017
2074491,2024-05-30 20:20:00,158540
2074468,2024-05-30 20:15:00,158480
2074451,2024-05-30 20:10:00,158710
2074428,2024-05-30 20:05:00,157931
2074403,2024-05-30 20:00:00,158130
2074378,2024-05-30 19:55:00,158487
2074361,2024-05-30 19:50:00,158771
2074341,2024-05-30 19:45:00,159269
2074318,2024-05-30 19:40:00,159245
2074301,2024-05-30 19:35:00,159222
2074281,2024-05-30 19:30:00,158367
2074261,2024-05-30 19:25:00,157913
2074241,2024-05-30 19:20:00,157510
2074221,2024-05-30 19:15:00,156409
2074201,2024-05-30 19:10:00,156301
2074181,2024-05-30 19:05:00,156734
2074152,2024-05-30 19:00:00,156732
2074132,2024-05-30 18:55:00,156364
2074113,2024-05-30 18:50:00,155468
2074094,2024-05-30 18:45:00,154759
2074075,2024-05-30 18:40:00,155016
2074055,2024-05-30 18:35:00,154347
2074037,2024-05-30 18:30:00,155090
2074015,2024-05-30 18:25:00,155250
2073992,2024-05-30 18:20:00,154931
2073972,2024-05-30 18:15:00,155524
2073957,2024-05-30 18:10:00,155203
2073935,2024-05-30 18:05:00,155368
2073905,2024-05-30 18:00:00,155575
2073885,2024-05-30 17:55:00,156234
2073865,2024-05-30 17:50:00,155694
2073845,2024-05-30 17:45:00,156319
2073825,2024-05-30 17:40:00,156515
2073807,2024-05-30 17:35:00,157060
2073787,2024-05-30 17:30:00,155188
2073765,2024-05-30 17:25:00,154729
2073745,2024-05-30 17:20:00,154216
2073725,2024-05-30 17:15:00,154375
2073707,2024-05-30 17:10:00,153148
2073687,2024-05-30 17:05:00,151754
2073652,2024-05-30 17:00:00,151483
2073635,2024-05-30 16:55:00,150647
2073615,2024-05-30 16:50:00,150619
2073595,2024-05-30 16:45:00,150663
2073577,2024-05-30 16:40:00,149642
2073557,2024-05-30 16:35:00,150481
2073535,2024-05-30 16:30:00,150918
2073515,2024-05-30 16:25:00,151502
2073495,2024-05-30 16:20:00,152299
2073477,2024-05-30 16:15:00,153074
2073457,2024-05-30 16:10:00,152882
2073437,2024-05-30 16:05:00,154503
2073405,2024-05-30 16:00:00,156706
2073387,2024-05-30 15:55:00,157662
2073365,2024-05-30 15:50:00,158974
2073345,2024-05-30 15:45:00,160315
2073325,2024-05-30 15:40:00,160001
2073302,2024-05-30 15:35:00,157416
2073285,2024-05-30 15:30:00,156531
2073265,2024-05-30 15:25:00,156962
2073245,2024-05-30 15:20:00,158877
2073226,2024-05-30 15:15:00,160122
2073206,2024-05-30 15:10:00,160577
2073186,2024-05-30 15:05:00,159681
2073156,2024-05-30 15:00:00,158875
2073133,2024-05-30 14:55:00,158925
2073113,2024-05-30 14:50:00,158414
2073096,2024-05-30 14:45:00,156180
2073076,2024-05-30 14:40:00,155147
2073053,2024-05-30 14:35:00,154864
2073033,2024-05-30 14:30:00,153111
2073016,2024-05-30 14:25:00,151122
2072996,2024-05-30 14:20:00,149687
2072976,2024-05-30 14:15:00,149191
2072956,2024-05-30 14:10:00,148961
2072936,2024-05-30 14:05:00,148324
2072906,2024-05-30 14:00:00,147216
2072886,2024-05-30 13:55:00,146794
2072866,2024-05-30 13:50:00,147386
2072846,2024-05-30 13:45:00,147264
2072826,2024-05-30 13:40:00,145362
2072806,2024-05-30 13:35:00,145042
2072787,2024-05-30 13:30:00,144757
2072768,2024-05-30 13:25:00,144682
2072749,2024-05-30 13:20:00,145027
2072731,2024-05-30 13:15:00,145538
2072709,2024-05-30 13:10:00,144857
2072689,2024-05-30 13:05:00,144166
2072656,2024-05-30 13:00:00,142471
2072639,2024-05-30 12:55:00,141589
2072619,2024-05-30 12:50:00,141884
2072599,2024-05-30 12:45:00,141845
2072579,2024-05-30 12:40:00,142209
2072559,2024-05-30 12:35:00,143035
2072539,2024-05-30 12:30:00,143447
2072519,2024-05-30 12:25:00,144934
2072499,2024-05-30 12:20:00,144839
2072479,2024-05-30 12:15:00,145508
2072456,2024-05-30 12:10:00,143922
2072436,2024-05-30 12:05:00,143234
2072409,2024-05-30 12:00:00,141422
2072389,2024-05-30 11:55:00,140639
2072366,2024-05-30 11:50:00,140282
2072349,2024-05-30 11:45:00,140377
2072329,2024-05-30 11:40:00,142237
2072309,2024-05-30 11:35:00,143572
2072289,2024-05-30 11:30:00,144254
2072269,2024-05-30 11:25:00,145107
2072249,2024-05-30 11:20:00,146807
2072229,2024-05-30 11:15:00,148757
2072206,2024-05-30 11:10:00,150323
2072189,2024-05-30 11:05:00,152289
2072159,2024-05-30 11:00:00,153092
2072141,2024-05-30 10:55:00,154796
2072119,2024-05-30 10:50:00,156839
2072099,2024-05-30 10:45:00,157973
2072079,2024-05-30 10:40:00,159663
2072059,2024-05-30 10:35:00,161139
2072039,2024-05-30 10:30:00,161865
2072020,2024-05-30 10:25:00,162465
2072002,2024-05-30 10:20:00,162810
2071980,2024-05-30 10:15:00,164295
2071960,2024-05-30 10:10:00,165892
2071943,2024-05-30 10:05:00,166983
2071914,2024-05-30 10:00:00,167012
2071897,2024-05-30 09:55:00,166284
2071878,2024-05-30 09:50:00,167312
2071858,2024-05-30 09:45:00,167562
2071837,2024-05-30 09:40:00,169234
2071821,2024-05-30 09:35:00,169689
2071805,2024-05-30 09:30:00,170811
2071784,2024-05-30 09:25:00,171033
2071764,2024-05-30 09:20:00,170517
2071744,2024-05-30 09:15:00,170935
2071725,2024-05-30 09:10:00,171816
2071706,2024-05-30 09:05:00,173058
2071677,2024-05-30 09:00:00,173358
2071660,2024-05-30 08:55:00,173056
2071639,2024-05-30 08:50:00,173838
2071617,2024-05-30 08:45:00,174039
2071600,2024-05-30 08:40:00,173740
2071585,2024-05-30 08:30:00,173307
2071567,2024-05-30 08:20:00,175550
2071549,2024-05-30 08:10:00,175811
2071521,2024-05-30 08:00:00,176257
2071505,2024-05-30 07:50:00,177056
2071485,2024-05-30 07:40:00,178140
2071467,2024-05-30 07:30:00,178885
2071451,2024-05-30 07:20:00,180656
2071433,2024-05-30 07:10:00,182543
2071403,2024-05-30 07:00:00,184655
2071385,2024-05-30 06:50:00,185618
2071367,2024-05-30 06:40:00,186486
2071346,2024-05-30 06:30:00,187964
2071331,2024-05-30 06:20:00,189487
2071313,2024-05-30 06:10:00,190126
2071282,2024-05-30 06:00:00,190941
2071267,2024-05-30 05:50:00,191670
2071246,2024-05-30 05:40:00,192353
2070326,2024-05-29 09:30:00,196111
2070081,2024-05-29 01:50:00,192226
2070068,2024-05-29 01:40:00,192295
2070048,2024-05-29 01:30:00,192626
2070030,2024-05-29 01:20:00,192943
2070012,2024-05-29 01:10:00,192872
2069984,2024-05-29 01:00:00,192746
2069963,2024-05-29 00:50:00,192776
2069948,2024-05-29 00:40:00,192911
2069930,2024-05-29 00:30:00,193249
2069912,2024-05-29 00:20:00,193356
2069894,2024-05-29 00:10:00,193624
2069876,2024-05-29 00:00:00,193825
2069861,2024-05-28 23:50:00,193977
2069843,2024-05-28 23:40:00,194342
2069825,2024-05-28 23:30:00,194560
2069807,2024-05-28 23:20:00,194606
2069789,2024-05-28 23:10:00,195080
2069761,2024-05-28 23:00:00,195253
2069743,2024-05-28 22:50:00,195316
2069725,2024-05-28 22:40:00,195434
2069707,2024-05-28 22:30:00,195460
2069689,2024-05-28 22:20:00,195601
2069668,2024-05-28 22:10:00,195612
2069640,2024-05-28 22:00:00,195591
2069627,2024-05-28 21:50:00,195653
2069607,2024-05-28 21:40:00,195543
2069589,2024-05-28 21:30:00,195286
2069571,2024-05-28 21:20:00,194952
2069553,2024-05-28 21:10:00,194822
2069525,2024-05-28 21:00:00,194952
2069504,2024-05-28 20:50:00,194606
2069489,2024-05-28 20:40:00,194233
2069471,2024-05-28 20:30:00,194160
2069453,2024-05-28 20:20:00,193872
2069435,2024-05-28 20:10:00,193939
2069404,2024-05-28 20:00:00,193797
2069389,2024-05-28 19:50:00,193198
2069371,2024-05-28 19:40:00,192715
2069355,2024-05-28 19:30:00,192276
2069335,2024-05-28 19:20:00,191319
2069319,2024-05-28 19:10:00,189698
2069289,2024-05-28 19:00:00,187715
2069271,2024-05-28 18:50:00,186118
2069250,2024-05-28 18:40:00,183720
2069230,2024-05-28 18:30:00,182571
2069215,2024-05-28 18:25:00,181421
2069194,2024-05-28 18:20:00,180755
2069179,2024-05-28 18:15:00,180188
2069160,2024-05-28 18:10:00,179910
2069134,2024-05-28 18:00:00,180293
2069111,2024-05-28 17:50:00,180545
2069096,2024-05-28 17:45:00,178584
2069078,2024-05-28 17:40:00,178600
2069060,2024-05-28 17:35:00,179083
2069039,2024-05-28 17:30:00,179023
2069024,2024-05-28 17:25:00,179412
2069006,2024-05-28 17:20:00,179827
2068984,2024-05-28 17:15:00,179262
2068962,2024-05-28 17:10:00,179126
2068947,2024-05-28 17:05:00,178910
2068917,2024-05-28 17:00:00,178288
2068897,2024-05-28 16:55:00,177993
2068879,2024-05-28 16:50:00,177917
2068859,2024-05-28 16:45:00,176221
2068836,2024-05-28 16:40:00,176476
2068819,2024-05-28 16:35:00,176271
2068799,2024-05-28 16:30:00,175374
2068779,2024-05-28 16:25:00,175855
2068759,2024-05-28 16:20:00,176054
2068739,2024-05-28 16:15:00,174326
2068716,2024-05-28 16:10:00,174369
2068699,2024-05-28 16:05:00,173904
2068669,2024-05-28 16:00:00,173726
2068649,2024-05-28 15:55:00,174727
2068629,2024-05-28 15:50:00,174213
2068609,2024-05-28 15:45:00,172794
2068586,2024-05-28 15:40:00,172476
2068569,2024-05-28 15:35:00,172685
2068549,2024-05-28 15:30:00,172240
2068529,2024-05-28 15:25:00,171228
2068509,2024-05-28 15:20:00,172045
2068489,2024-05-28 15:15:00,171368
2068466,2024-05-28 15:10:00,171610
2068447,2024-05-28 15:05:00,171100
2068418,2024-05-28 15:00:00,171501
2068401,2024-05-28 14:55:00,172369
2068381,2024-05-28 14:50:00,173856
2068361,2024-05-28 14:45:00,173707
2068341,2024-05-28 14:40:00,174233
2068321,2024-05-28 14:35:00,174842
2068298,2024-05-28 14:30:00,174733
2068278,2024-05-28 14:25:00,174507
2068261,2024-05-28 14:20:00,175089
2068241,2024-05-28 14:15:00,174809
2068221,2024-05-28 14:10:00,174864
2068201,2024-05-28 14:05:00,174902
2068171,2024-05-28 14:00:00,175825
2068151,2024-05-28 13:55:00,176131
2068128,2024-05-28 13:50:00,176834
2068111,2024-05-28 13:45:00,176509
2068091,2024-05-28 13:40:00,177119
2068068,2024-05-28 13:35:00,177098
2068051,2024-05-28 13:30:00,177340
2068028,2024-05-28 13:25:00,177158
2068011,2024-05-28 13:20:00,176852
2067988,2024-05-28 13:15:00,176731
2067971,2024-05-28 13:10:00,176588
2067948,2024-05-28 13:05:00,176916
2067921,2024-05-28 13:00:00,177172
2067901,2024-05-28 12:55:00,178186
2067881,2024-05-28 12:50:00,177786
2067861,2024-05-28 12:45:00,177930
2067841,2024-05-28 12:40:00,177690
2067821,2024-05-28 12:35:00,176846
2067801,2024-05-28 12:30:00,176847
2067781,2024-05-28 12:25:00,176697
2067761,2024-05-28 12:20:00,176460
2067741,2024-05-28 12:15:00,176033
2067721,2024-05-28 12:10:00,175661
2067698,2024-05-28 12:05:00,176010
2067668,2024-05-28 12:00:00,176211
2067653,2024-05-28 11:55:00,175078
2067631,2024-05-28 11:50:00,175407
2067613,2024-05-28 11:45:00,175242
2067594,2024-05-28 11:40:00,175304
2067572,2024-05-28 11:35:00,175555
2067552,2024-05-28 11:30:00,174972
2067532,2024-05-28 11:25:00,175603
2067512,2024-05-28 11:20:00,175615
2067494,2024-05-28 11:15:00,175541
2067474,2024-05-28 11:10:00,175191
2067454,2024-05-28 11:05:00,175118
2067423,2024-05-28 11:00:00,175350
2067408,2024-05-28 10:55:00,175739
2067383,2024-05-28 10:50:00,175983
2067366,2024-05-28 10:45:00,175660
2067350,2024-05-28 10:40:00,175199
2067329,2024-05-28 10:30:00,174166
2067312,2024-05-28 10:20:00,172989
2067291,2024-05-28 10:15:00,173384
2067278,2024-05-28 10:10:00,173329
2067260,2024-05-28 10:05:00,173259
2067226,2024-05-28 10:00:00,173162
2067211,2024-05-28 09:55:00,173207
2067195,2024-05-28 09:50:00,173602
2067177,2024-05-28 09:40:00,174121
2067161,2024-05-28 09:30:00,175112
2067141,2024-05-28 09:20:00,176174
2067121,2024-05-28 09:10:00,178020
2067103,2024-05-28 09:05:00,178430
2067072,2024-05-28 09:00:00,178817
2067054,2024-05-28 08:55:00,179148
2067039,2024-05-28 08:50:00,179246
2067019,2024-05-28 08:45:00,179629
2066999,2024-05-28 08:40:00,179442
2066979,2024-05-28 08:35:00,179694
2066961,2024-05-28 08:30:00,179571
2066939,2024-05-28 08:25:00,180071
2066919,2024-05-28 08:20:00,180009
2066900,2024-05-28 08:15:00,180360
2066881,2024-05-28 08:10:00,180236
2066861,2024-05-28 08:05:00,180171
2066828,2024-05-28 08:00:00,180029
2066813,2024-05-28 07:55:00,179924
2066794,2024-05-28 07:50:00,179663
2066775,2024-05-28 07:45:00,179657
2066757,2024-05-28 07:40:00,179898
2066737,2024-05-28 07:35:00,179540
2066714,2024-05-28 07:30:00,179517
2066698,2024-05-28 07:25:00,179673
2066676,2024-05-28 07:20:00,179664
2066661,2024-05-28 07:15:00,179814
2066640,2024-05-28 07:10:00,180409
2066622,2024-05-28 07:05:00,180595
2066599,2024-05-28 07:00:00,180535
2066577,2024-05-28 06:50:00,179853
2066559,2024-05-28 06:40:00,179517
2066541,2024-05-28 06:30:00,179008
2066523,2024-05-28 06:20:00,178973
2066505,2024-05-28 06:10:00,178625
2066480,2024-05-28 06:00:00,178405
2066459,2024-05-28 05:50:00,180271
2066444,2024-05-28 05:40:00,180706
2066426,2024-05-28 05:30:00,182851
2066405,2024-05-28 05:20:00,186090
2066387,2024-05-28 05:10:00,189382
2066359,2024-05-28 05:00:00,192179
2066346,2024-05-28 04:50:00,193296
2066326,2024-05-28 04:40:00,194633
2066305,2024-05-28 04:30:00,195448
2066290,2024-05-28 04:20:00,195285
2066269,2024-05-28 04:10:00,195323
2066241,2024-05-28 04:00:00,195503
2066223,2024-05-28 03:50:00,195505
2066208,2024-05-28 03:40:00,195518
2066187,2024-05-28 03:30:00,195368
2066172,2024-05-28 03:20:00,195197
2066154,2024-05-28 03:10:00,194983
2066126,2024-05-28 03:00:00,194732
2066105,2024-05-28 02:50:00,194056
2066090,2024-05-28 02:40:00,193586
2066072,2024-05-28 02:30:00,193351
2066054,2024-05-28 02:20:00,193377
2066036,2024-05-28 02:10:00,193244
2066005,2024-05-28 02:00:00,193264
2065987,2024-05-28 01:50:00,193215
2065972,2024-05-28 01:40:00,192909
2065954,2024-05-28 01:30:00,192964
2065936,2024-05-28 01:20:00,192575
2065918,2024-05-28 01:10:00,192456
2065890,2024-05-28 01:00:00,192250
2065872,2024-05-28 00:50:00,191986
2065852,2024-05-28 00:40:00,192085
2065834,2024-05-28 00:35:00,192083
2065816,2024-05-28 00:30:00,192035
2065798,2024-05-28 00:25:00,192156
2065779,2024-05-28 00:20:00,192251
2065760,2024-05-28 00:15:00,192219
2065741,2024-05-28 00:10:00,192316
2065722,2024-05-28 00:05:00,192331
2065707,2024-05-28 00:00:00,192494
2065692,2024-05-27 23:50:00,192656
2065674,2024-05-27 23:40:00,192836
2065654,2024-05-27 23:30:00,193364
2065636,2024-05-27 23:25:00,193592
2065615,2024-05-27 23:20:00,193573
2065600,2024-05-27 23:15:00,193524
2065584,2024-05-27 23:10:00,193573
2065564,2024-05-27 23:05:00,193488
2065531,2024-05-27 23:00:00,193526
2065514,2024-05-27 22:55:00,193575
2065494,2024-05-27 22:50:00,193729
2065471,2024-05-27 22:45:00,193645
2065454,2024-05-27 22:40:00,193757
2065434,2024-05-27 22:35:00,193620
2065417,2024-05-27 22:30:00,193743
2065397,2024-05-27 22:20:00,194018
2065376,2024-05-27 22:10:00,194877
2065348,2024-05-27 22:00:00,194620
2065333,2024-05-27 21:50:00,194165
2065317,2024-05-27 21:40:00,193881
2065294,2024-05-27 21:30:00,193342
2065279,2024-05-27 21:20:00,193058
2065261,2024-05-27 21:10:00,192972
2065233,2024-05-27 21:00:00,192575
2065215,2024-05-27 20:50:00,192208
2065197,2024-05-27 20:40:00,191897
2065179,2024-05-27 20:30:00,191761
2065161,2024-05-27 20:20:00,191938
2065140,2024-05-27 20:10:00,191907
2065115,2024-05-27 20:00:00,191901
2065097,2024-05-27 19:50:00,191797
2065079,2024-05-27 19:40:00,191111
2065063,2024-05-27 19:30:00,190448
2065043,2024-05-27 19:20:00,190144
2065023,2024-05-27 19:10:00,189722
2065005,2024-05-27 19:05:00,189291
2064977,2024-05-27 19:00:00,189127
2064959,2024-05-27 18:55:00,189334
2064940,2024-05-27 18:50:00,189365
2064923,2024-05-27 18:40:00,190232
2064905,2024-05-27 18:30:00,189832
2064885,2024-05-27 18:25:00,189854
2064867,2024-05-27 18:20:00,189860
2064846,2024-05-27 18:15:00,189841
2064828,2024-05-27 18:10:00,189621
2064808,2024-05-27 18:05:00,189334
2064781,2024-05-27 18:00:00,188988
2064762,2024-05-27 17:55:00,188810
2064739,2024-05-27 17:50:00,188663
2064722,2024-05-27 17:45:00,188461
2064699,2024-05-27 17:40:00,188428
2064682,2024-05-27 17:35:00,188426
2064662,2024-05-27 17:30:00,188335
2064642,2024-05-27 17:25:00,188370
2064622,2024-05-27 17:20:00,188343
2064602,2024-05-27 17:15:00,188618
2064582,2024-05-27 17:10:00,188579
2064562,2024-05-27 17:05:00,188154
2064532,2024-05-27 17:00:00,187902
2064514,2024-05-27 16:55:00,187933
2064495,2024-05-27 16:50:00,187881
2064475,2024-05-27 16:45:00,187720
2064455,2024-05-27 16:40:00,187659
2064437,2024-05-27 16:35:00,187657
2064417,2024-05-27 16:30:00,187553
2064397,2024-05-27 16:25:00,187278
2064377,2024-05-27 16:20:00,187242
2064357,2024-05-27 16:15:00,186815
2064337,2024-05-27 16:10:00,186979
2064317,2024-05-27 16:05:00,187253
2064287,2024-05-27 16:00:00,186795
2064267,2024-05-27 15:55:00,186618
2064247,2024-05-27 15:50:00,186615
2064227,2024-05-27 15:45:00,186455
2064207,2024-05-27 15:40:00,186684
2064187,2024-05-27 15:35:00,186846
2064169,2024-05-27 15:30:00,186933
2064147,2024-05-27 15:25:00,187231
2064129,2024-05-27 15:20:00,187446
2064107,2024-05-27 15:15:00,187621
2064087,2024-05-27 15:10:00,187784
2064067,2024-05-27 15:05:00,187884
2064037,2024-05-27 15:00:00,187843
2064017,2024-05-27 14:55:00,187823
2063997,2024-05-27 14:50:00,187676
2063977,2024-05-27 14:45:00,187637
2063957,2024-05-27 14:40:00,187990
2063935,2024-05-27 14:35:00,188327
2063920,2024-05-27 14:30:00,188528
2063899,2024-05-27 14:25:00,188899
2063880,2024-05-27 14:20:00,188553
2063860,2024-05-27 14:15:00,188853
2063840,2024-05-27 14:10:00,188599
2063824,2024-05-27 14:05:00,188448
2063793,2024-05-27 14:00:00,188366
2063774,2024-05-27 13:55:00,187886
2063756,2024-05-27 13:50:00,187810
2063734,2024-05-27 13:45:00,188060
2063716,2024-05-27 13:40:00,188106
2063694,2024-05-27 13:35:00,187575
2063676,2024-05-27 13:30:00,187741
2063654,2024-05-27 13:25:00,187774
2063636,2024-05-27 13:20:00,188064
2063618,2024-05-27 13:15:00,188381
2063599,2024-05-27 13:10:00,188962
2063571,2024-05-27 13:00:00,189836
2063556,2024-05-27 12:50:00,190819
2063538,2024-05-27 12:40:00,191034
2063520,2024-05-27 12:30:00,191262
2063502,2024-05-27 12:20:00,192316
2063484,2024-05-27 12:10:00,192439
2063456,2024-05-27 12:00:00,193013
2063438,2024-05-27 11:50:00,193380
2063420,2024-05-27 11:40:00,193658
2062614,2024-05-26 18:10:00,196053
2062586,2024-05-26 18:00:00,195829
2062571,2024-05-26 17:50:00,195506
2062553,2024-05-26 17:40:00,195263
2062535,2024-05-26 17:30:00,195004
2062514,2024-05-26 17:20:00,194866
2062499,2024-05-26 17:10:00,194757
2062468,2024-05-26 17:00:00,194670
2062453,2024-05-26 16:50:00,194515
2062435,2024-05-26 16:40:00,194345
2062417,2024-05-26 16:30:00,193852
2062396,2024-05-26 16:20:00,193211
2062381,2024-05-26 16:10:00,192873
2062353,2024-05-26 16:00:00,192330
2062333,2024-05-26 15:50:00,191051
2062315,2024-05-26 15:45:00,190832
2062299,2024-05-26 15:40:00,190392
2062279,2024-05-26 15:35:00,190204
2062259,2024-05-26 15:30:00,190071
2062239,2024-05-26 15:25:00,190059
2062219,2024-05-26 15:20:00,189777
2062201,2024-05-26 15:15:00,189490
2062181,2024-05-26 15:10:00,189375
2062161,2024-05-26 15:05:00,188850
2062131,2024-05-26 15:00:00,188963
2062111,2024-05-26 14:55:00,188826
2062092,2024-05-26 14:50:00,188312
2062075,2024-05-26 14:45:00,188032
2062055,2024-05-26 14:40:00,187665
2062037,2024-05-26 14:35:00,187613
2062019,2024-05-26 14:30:00,187549
2061996,2024-05-26 14:25:00,187297
2061979,2024-05-26 14:20:00,186729
2061959,2024-05-26 14:15:00,185709
2061941,2024-05-26 14:10:00,185199
2061919,2024-05-26 14:05:00,184908
2061889,2024-05-26 14:00:00,184504
2061873,2024-05-26 13:55:00,182000
2061853,2024-05-26 13:50:00,182352
2061831,2024-05-26 13:45:00,182353
2061811,2024-05-26 13:40:00,182346
2061793,2024-05-26 13:35:00,182379
2061774,2024-05-26 13:30:00,182604
2061751,2024-05-26 13:25:00,182753
2061731,2024-05-26 13:20:00,182391
2061714,2024-05-26 13:15:00,182531
2061694,2024-05-26 13:10:00,182814
2061671,2024-05-26 13:05:00,183732
2061646,2024-05-26 13:00:00,183851
2061624,2024-05-26 12:55:00,184355
2061604,2024-05-26 12:50:00,184663
2061584,2024-05-26 12:45:00,185026
2061564,2024-05-26 12:40:00,185315
2061548,2024-05-26 12:35:00,185588
2061528,2024-05-26 12:30:00,185933
2061505,2024-05-26 12:25:00,186441
2061490,2024-05-26 12:20:00,186616
2061470,2024-05-26 12:15:00,186840
2061450,2024-05-26 12:10:00,187308
2061430,2024-05-26 12:05:00,187699
2061400,2024-05-26 12:00:00,188538
2061380,2024-05-26 11:55:00,188809
2061360,2024-05-26 11:50:00,189058
2061337,2024-05-26 11:45:00,189299
2061320,2024-05-26 11:40:00,189246
2061302,2024-05-26 11:35:00,189093
2061280,2024-05-26 11:30:00,189127
2061262,2024-05-26 11:25:00,189222
2061240,2024-05-26 11:20:00,189456
2061217,2024-05-26 11:15:00,189874
2061200,2024-05-26 11:10:00,190405
2061180,2024-05-26 11:05:00,190980
2061152,2024-05-26 11:00:00,191573
2061130,2024-05-26 10:55:00,192112
2061112,2024-05-26 10:50:00,192617
2061090,2024-05-26 10:45:00,193266
2061070,2024-05-26 10:40:00,193729
2061050,2024-05-26 10:35:00,194151
2061030,2024-05-26 10:30:00,194373
2061010,2024-05-26 10:25:00,194618
2060987,2024-05-26 10:20:00,194945
2060970,2024-05-26 10:15:00,195190
2060952,2024-05-26 10:10:00,195332
2060629,2024-05-26 03:40:00,196158
2060611,2024-05-26 03:30:00,196158
2060593,2024-05-26 03:20:00,196087
2060572,2024-05-26 03:10:00,195754
2060547,2024-05-26 03:00:00,195580
2060529,2024-05-26 02:50:00,195602
2060508,2024-05-26 02:40:00,195866
2060490,2024-05-26 02:30:00,196122
2060472,2024-05-26 02:20:00,196144
2060454,2024-05-26 02:10:00,196097
2060383,2024-05-26 01:00:00,196158
2060365,2024-05-26 00:50:00,196126
2060349,2024-05-26 00:40:00,196082
2060329,2024-05-26 00:30:00,196035
2060311,2024-05-26 00:20:00,195892
2060262,2024-05-25 23:50:00,194615
2060244,2024-05-25 23:40:00,193958
2059901,2024-05-25 16:30:00,195929
2059888,2024-05-25 16:20:00,195956
2059868,2024-05-25 16:10:00,195515
2059837,2024-05-25 16:00:00,195078
2059822,2024-05-25 15:50:00,194601
2059804,2024-05-25 15:40:00,193946
2059783,2024-05-25 15:30:00,191419
2059765,2024-05-25 15:20:00,189576
2059750,2024-05-25 15:10:00,188213
2059722,2024-05-25 15:00:00,187046
2059704,2024-05-25 14:50:00,186607
2059686,2024-05-25 14:40:00,186490
2059670,2024-05-25 14:30:00,186597
2059650,2024-05-25 14:20:00,186405
2059632,2024-05-25 14:10:00,185665
2059604,2024-05-25 14:00:00,185974
2059583,2024-05-25 13:50:00,185795
2059566,2024-05-25 13:40:00,184681
2059548,2024-05-25 13:35:00,181323
2059530,2024-05-25 13:30:00,181649
2059512,2024-05-25 13:25:00,181955
2059491,2024-05-25 13:20:00,181854
2059475,2024-05-25 13:15:00,181898
2059453,2024-05-25 13:10:00,181090
2059436,2024-05-25 13:05:00,181487
2059405,2024-05-25 13:00:00,180986
2059388,2024-05-25 12:55:00,180685
2059368,2024-05-25 12:50:00,181164
2059348,2024-05-25 12:45:00,181262
2059328,2024-05-25 12:40:00,181166
2059312,2024-05-25 12:35:00,179970
2059291,2024-05-25 12:30:00,179932
2059274,2024-05-25 12:25:00,180106
2059252,2024-05-25 12:20:00,179854
2059234,2024-05-25 12:15:00,179861
2059214,2024-05-25 12:10:00,179041
2059194,2024-05-25 12:05:00,178834
2059162,2024-05-25 12:00:00,178772
2059142,2024-05-25 11:55:00,178637
2059123,2024-05-25 11:50:00,178826
2059105,2024-05-25 11:45:00,178637
2059085,2024-05-25 11:40:00,178604
2059066,2024-05-25 11:35:00,178688
2059046,2024-05-25 11:30:00,178172
2059026,2024-05-25 11:25:00,178394
2059006,2024-05-25 11:20:00,178121
2058983,2024-05-25 11:15:00,177511
2058963,2024-05-25 11:10:00,176528
2058946,2024-05-25 11:05:00,175473
2058916,2024-05-25 11:00:00,173062
2058896,2024-05-25 10:55:00,172822
2058878,2024-05-25 10:50:00,172933
2058856,2024-05-25 10:45:00,173651
2058836,2024-05-25 10:40:00,173391
2058818,2024-05-25 10:35:00,174053
2058796,2024-05-25 10:30:00,174825
2058776,2024-05-25 10:25:00,175526
2058756,2024-05-25 10:20:00,176117
2058736,2024-05-25 10:15:00,176310
2058716,2024-05-25 10:10:00,176957
2058693,2024-05-25 10:05:00,177072
2058663,2024-05-25 10:00:00,177676
2058646,2024-05-25 09:55:00,177997
2058626,2024-05-25 09:50:00,177980
2058608,2024-05-25 09:45:00,178113
2058586,2024-05-25 09:40:00,178153
2058566,2024-05-25 09:35:00,177959
2058548,2024-05-25 09:30:00,178338
2058526,2024-05-25 09:25:00,178533
2058508,2024-05-25 09:20:00,178574
2058485,2024-05-25 09:15:00,178792
2058468,2024-05-25 09:10:00,179221
2058448,2024-05-25 09:05:00,180276
2058420,2024-05-25 09:00:00,181028
2058402,2024-05-25 08:55:00,182098
2058384,2024-05-25 08:50:00,183106
2058365,2024-05-25 08:45:00,184070
2058344,2024-05-25 08:40:00,184734
2058329,2024-05-25 08:35:00,185586
