id,date_time,not_rain_pxl,sequence,rain_category
1978759,2024-04-24 13:55:00,189806,166,2
1978741,2024-04-24 13:50:00,189636,166,2
1978720,2024-04-24 13:45:00,189528,166,2
1978702,2024-04-24 13:40:00,189356,166,2
1978687,2024-04-24 13:35:00,189189,166,2
1978671,2024-04-24 13:30:00,189251,166,2
1978651,2024-04-24 13:20:00,188877,166,2
1978633,2024-04-24 13:15:00,189235,166,2
1978615,2024-04-24 13:10:00,189419,166,2
1978594,2024-04-24 13:05:00,189306,166,2
1978569,2024-04-24 13:00:00,189295,166,2
1978551,2024-04-24 12:55:00,189272,166,2
1978535,2024-04-24 12:50:00,189111,166,2
1978515,2024-04-24 12:45:00,188764,166,2
1978497,2024-04-24 12:40:00,188867,166,2
1978479,2024-04-24 12:35:00,188640,166,2
1978461,2024-04-24 12:30:00,188442,166,2
1978443,2024-04-24 12:25:00,188216,166,2
1978425,2024-04-24 12:20:00,188117,166,2
1978407,2024-04-24 12:15:00,187998,166,2
1978389,2024-04-24 12:10:00,187626,166,2
1978371,2024-04-24 12:05:00,187579,166,2
1978343,2024-04-24 12:00:00,187413,166,2
1978325,2024-04-24 11:55:00,187344,166,2
1978307,2024-04-24 11:50:00,187163,166,2
1978289,2024-04-24 11:45:00,186944,166,2
1978273,2024-04-24 11:40:00,186638,166,3
1978253,2024-04-24 11:35:00,186507,166,3
1978235,2024-04-24 11:30:00,186232,166,3
1978217,2024-04-24 11:25:00,186141,166,3
1978199,2024-04-24 11:20:00,185335,166,3
1978183,2024-04-24 11:15:00,184929,166,3
1978160,2024-04-24 11:10:00,184689,166,3
1978142,2024-04-24 11:05:00,185333,166,3
1978117,2024-04-24 11:00:00,185172,166,3
1978099,2024-04-24 10:55:00,184472,166,3
1978078,2024-04-24 10:50:00,184106,166,3
1978063,2024-04-24 10:45:00,183876,166,3
1978047,2024-04-24 10:40:00,183362,166,3
1978027,2024-04-24 10:30:00,178376,166,3
1978009,2024-04-24 10:25:00,181849,166,3
1977991,2024-04-24 10:20:00,181085,166,3
1977973,2024-04-24 10:15:00,179431,166,3
1977952,2024-04-24 10:10:00,179141,166,3
1977937,2024-04-24 10:05:00,178794,166,3
1977909,2024-04-24 10:00:00,177707,166,3
1977891,2024-04-24 09:55:00,177062,166,3
1977873,2024-04-24 09:50:00,176924,166,3
1977855,2024-04-24 09:45:00,175640,166,3
1977839,2024-04-24 09:40:00,175335,166,3
1977818,2024-04-24 09:30:00,167798,166,4
1977801,2024-04-24 09:20:00,172107,166,3
1977783,2024-04-24 09:15:00,171371,166,3
1977765,2024-04-24 09:10:00,170700,166,3
1977747,2024-04-24 09:05:00,169580,166,3
1977719,2024-04-24 09:00:00,168192,166,4
1977701,2024-04-24 08:55:00,168481,166,3
1977683,2024-04-24 08:50:00,167318,166,4
1977665,2024-04-24 08:45:00,167093,166,4
1977644,2024-04-24 08:40:00,167083,166,4
1977629,2024-04-24 08:35:00,166449,166,4
1977608,2024-04-24 08:30:00,166340,166,4
1977590,2024-04-24 08:25:00,165229,166,4
1977575,2024-04-24 08:20:00,164829,166,4
1977557,2024-04-24 08:15:00,163401,166,4
1977539,2024-04-24 08:10:00,163339,166,4
1977518,2024-04-24 08:05:00,161648,166,4
1977490,2024-04-24 08:00:00,161089,166,4
1977475,2024-04-24 07:55:00,160849,166,4
1977457,2024-04-24 07:50:00,161124,166,4
1977439,2024-04-24 07:45:00,162635,166,4
1977421,2024-04-24 07:40:00,158698,166,4
1977400,2024-04-24 07:35:00,158453,166,4
1977382,2024-04-24 07:30:00,156633,166,4
1977364,2024-04-24 07:25:00,156474,166,4
1977346,2024-04-24 07:20:00,155362,166,4
1977331,2024-04-24 07:15:00,154933,166,4
1977313,2024-04-24 07:10:00,153168,166,4
1977295,2024-04-24 07:05:00,152844,166,4
1977267,2024-04-24 07:00:00,150681,166,4
1977246,2024-04-24 06:55:00,149122,166,4
1977231,2024-04-24 06:50:00,149001,166,4
1977213,2024-04-24 06:45:00,149286,166,4
1977192,2024-04-24 06:40:00,148495,166,4
1977174,2024-04-24 06:35:00,149045,166,4
1977159,2024-04-24 06:30:00,146365,166,4
1977138,2024-04-24 06:25:00,145615,166,4
1977125,2024-04-24 06:20:00,145984,166,4
1977102,2024-04-24 06:15:00,146629,166,4
1977087,2024-04-24 06:10:00,147845,166,4
1977066,2024-04-24 06:05:00,149290,166,4
1977041,2024-04-24 06:00:00,147327,166,4
1977023,2024-04-24 05:55:00,147841,166,4
1977005,2024-04-24 05:50:00,138849,166,4
1976987,2024-04-24 05:45:00,145067,166,4
1976969,2024-04-24 05:40:00,143181,166,4
1976951,2024-04-24 05:35:00,143409,166,4
1976930,2024-04-24 05:30:00,143725,166,4
1976915,2024-04-24 05:25:00,145326,166,4
1976897,2024-04-24 05:20:00,146182,166,4
1976879,2024-04-24 05:15:00,147497,166,4
1976861,2024-04-24 05:10:00,149667,166,4
1976840,2024-04-24 05:05:00,150764,166,4
1976814,2024-04-24 05:00:00,151501,166,4
1976794,2024-04-24 04:50:00,146337,166,4
1976779,2024-04-24 04:45:00,156078,166,4
1976761,2024-04-24 04:40:00,157406,166,4
1976743,2024-04-24 04:35:00,157982,166,4
1976722,2024-04-24 04:30:00,159028,166,4
1976707,2024-04-24 04:25:00,160320,166,4
1976686,2024-04-24 04:20:00,161898,166,4
1976671,2024-04-24 04:15:00,163295,166,4
1976653,2024-04-24 04:10:00,163840,166,4
1976632,2024-04-24 04:05:00,164270,166,4
1976604,2024-04-24 04:00:00,165773,166,4
1976589,2024-04-24 03:55:00,166236,166,4
1976571,2024-04-24 03:50:00,166508,166,4
1976554,2024-04-24 03:45:00,166217,166,4
1976530,2024-04-24 03:40:00,165882,166,4
1976514,2024-04-24 03:35:00,165607,166,4
1976496,2024-04-24 03:30:00,165031,166,4
1976478,2024-04-24 03:25:00,165204,166,4
1976462,2024-04-24 03:20:00,165723,166,4
1976439,2024-04-24 03:10:00,159318,166,4
1976424,2024-04-24 03:05:00,165949,166,4
1976396,2024-04-24 03:00:00,166476,166,4
1976378,2024-04-24 02:55:00,167295,166,4
1976360,2024-04-24 02:50:00,167773,166,4
1976342,2024-04-24 02:45:00,166766,166,4
1976324,2024-04-24 02:40:00,167777,166,4
1976306,2024-04-24 02:35:00,168587,166,3
1976288,2024-04-24 02:30:00,169431,166,3
1976270,2024-04-24 02:25:00,170516,166,3
1976252,2024-04-24 02:20:00,171753,166,3
1976234,2024-04-24 02:15:00,173453,166,3
1976218,2024-04-24 02:10:00,173815,166,3
1976190,2024-04-24 02:00:00,171665,166,3
1976172,2024-04-24 01:50:00,173401,166,3
1976149,2024-04-24 01:40:00,175491,166,3
1976134,2024-04-24 01:35:00,179851,166,3
1976116,2024-04-24 01:30:00,180447,166,3
1976098,2024-04-24 01:25:00,180234,166,3
1976080,2024-04-24 01:20:00,180105,166,3
1976062,2024-04-24 01:15:00,180061,166,3
1976044,2024-04-24 01:10:00,180158,166,3
1976026,2024-04-24 01:05:00,180342,166,3
1976000,2024-04-24 01:00:00,181223,166,3
1975982,2024-04-24 00:50:00,178533,166,3
1975964,2024-04-24 00:40:00,179099,166,3
1975946,2024-04-24 00:30:00,179610,166,3
1975928,2024-04-24 00:20:00,179173,166,3
1975633,2024-04-23 20:40:00,194703,167,1
1975615,2024-04-23 20:30:00,193980,167,1
1975594,2024-04-23 20:20:00,193736,167,1
1975579,2024-04-23 20:10:00,192986,167,2
1975551,2024-04-23 20:00:00,192194,167,2
1975533,2024-04-23 19:50:00,191112,167,2
1975515,2024-04-23 19:40:00,189403,167,2
1975497,2024-04-23 19:30:00,188300,167,2
1975479,2024-04-23 19:20:00,187934,167,2
1975461,2024-04-23 19:10:00,186969,167,2
1975433,2024-04-23 19:00:00,185690,167,3
1975415,2024-04-23 18:50:00,184805,167,3
1975397,2024-04-23 18:40:00,183318,167,3
1975379,2024-04-23 18:30:00,182156,167,3
1975359,2024-04-23 18:20:00,181434,167,3
1975338,2024-04-23 18:15:00,184596,167,3
1975320,2024-04-23 18:10:00,184925,167,3
1975307,2024-04-23 18:05:00,184845,167,3
1975279,2024-04-23 18:00:00,185313,167,3
1975261,2024-04-23 17:50:00,178757,167,3
1975243,2024-04-23 17:40:00,178898,167,3
1975223,2024-04-23 17:30:00,168655,167,3
1975205,2024-04-23 17:25:00,172211,167,3
1975187,2024-04-23 17:20:00,172743,167,3
1975169,2024-04-23 17:15:00,171877,167,3
1975153,2024-04-23 17:10:00,172285,167,3
1975125,2024-04-23 17:00:00,169857,167,3
1975107,2024-04-23 16:50:00,170121,167,3
1975087,2024-04-23 16:40:00,168770,167,3
1975069,2024-04-23 16:35:00,172354,167,3
1975051,2024-04-23 16:30:00,171059,167,3
1975033,2024-04-23 16:25:00,168290,167,4
1975017,2024-04-23 16:20:00,167803,167,4
1974999,2024-04-23 16:10:00,159248,167,4
1974969,2024-04-23 16:00:00,160821,167,4
1974951,2024-04-23 15:55:00,159347,167,4
1974933,2024-04-23 15:50:00,157070,167,4
1974915,2024-04-23 15:45:00,155740,167,4
1974897,2024-04-23 15:40:00,155360,167,4
1974879,2024-04-23 15:35:00,153781,167,4
1974861,2024-04-23 15:30:00,151041,167,4
1974843,2024-04-23 15:25:00,149954,167,4
1974822,2024-04-23 15:20:00,148074,167,4
1974807,2024-04-23 15:15:00,147133,167,4
1974789,2024-04-23 15:10:00,148041,167,4
1974771,2024-04-23 15:05:00,147294,167,4
1974745,2024-04-23 15:00:00,146201,167,4
1974725,2024-04-23 14:50:00,145983,167,4
1974704,2024-04-23 14:45:00,143449,167,4
1974691,2024-04-23 14:40:00,142722,167,4
1974671,2024-04-23 14:35:00,144536,167,4
1974650,2024-04-23 14:30:00,141028,167,4
1974632,2024-04-23 14:25:00,141236,167,4
1974614,2024-04-23 14:20:00,141708,167,4
1974599,2024-04-23 14:15:00,138185,167,4
1974578,2024-04-23 14:10:00,139662,167,4
1974560,2024-04-23 14:05:00,138813,167,4
1974535,2024-04-23 14:00:00,138657,167,4
1974517,2024-04-23 13:55:00,139681,167,4
1974499,2024-04-23 13:50:00,139516,167,4
1974483,2024-04-23 13:45:00,139077,167,4
1974463,2024-04-23 13:40:00,139630,167,4
1974445,2024-04-23 13:35:00,137318,167,4
1974427,2024-04-23 13:30:00,135114,167,4
1974409,2024-04-23 13:25:00,135166,167,4
1974391,2024-04-23 13:20:00,133498,167,4
1974373,2024-04-23 13:15:00,132037,167,4
1974355,2024-04-23 13:10:00,130979,167,4
1974337,2024-04-23 13:05:00,129718,167,4
1974309,2024-04-23 13:00:00,130226,167,4
1974293,2024-04-23 12:55:00,131524,167,4
1974275,2024-04-23 12:50:00,130901,167,4
1974255,2024-04-23 12:45:00,130529,167,4
1974237,2024-04-23 12:40:00,131329,167,4
1974219,2024-04-23 12:35:00,131151,167,4
1974203,2024-04-23 12:30:00,132029,167,4
1974182,2024-04-23 12:20:00,132771,167,4
1974167,2024-04-23 12:10:00,133214,167,4
1974139,2024-04-23 12:00:00,135792,167,4
1974119,2024-04-23 11:50:00,141413,167,4
1974101,2024-04-23 11:45:00,144576,167,4
1974083,2024-04-23 11:40:00,143837,167,4
1974065,2024-04-23 11:35:00,147923,167,4
1974049,2024-04-23 11:30:00,147648,167,4
1974028,2024-04-23 11:20:00,148251,167,4
1974013,2024-04-23 11:10:00,149962,167,4
1973985,2024-04-23 11:00:00,149677,167,4
1973967,2024-04-23 10:50:00,151553,167,4
1973949,2024-04-23 10:40:00,151716,167,4
1973931,2024-04-23 10:30:00,153572,167,4
1973913,2024-04-23 10:20:00,157108,167,4
1973895,2024-04-23 10:10:00,157615,167,4
1973867,2024-04-23 10:00:00,158120,167,4
1973849,2024-04-23 09:50:00,159020,167,4
1973831,2024-04-23 09:40:00,161245,167,4
1973813,2024-04-23 09:30:00,162189,167,4
1973795,2024-04-23 09:20:00,163364,167,4
1973777,2024-04-23 09:10:00,167557,167,4
1973747,2024-04-23 09:00:00,173594,167,3
1973729,2024-04-23 08:55:00,174654,167,3
1973711,2024-04-23 08:50:00,177322,167,3
1973693,2024-04-23 08:45:00,176349,167,3
1973675,2024-04-23 08:40:00,175664,167,3
1973657,2024-04-23 08:35:00,177303,167,3
1973639,2024-04-23 08:30:00,176671,167,3
1973621,2024-04-23 08:25:00,176392,167,3
1973605,2024-04-23 08:20:00,175929,167,3
1973587,2024-04-23 08:10:00,172459,167,3
1973559,2024-04-23 08:00:00,172397,167,3
1973541,2024-04-23 07:50:00,174854,167,3
1973521,2024-04-23 07:45:00,176049,167,3
1973505,2024-04-23 07:40:00,176431,167,3
1973485,2024-04-23 07:35:00,176736,167,3
1973467,2024-04-23 07:30:00,177008,167,3
1973449,2024-04-23 07:25:00,176197,167,3
1973431,2024-04-23 07:20:00,176461,167,3
1973410,2024-04-23 07:15:00,175932,167,3
1973395,2024-04-23 07:10:00,176271,167,3
1973377,2024-04-23 07:05:00,177019,167,3
1973351,2024-04-23 07:00:00,176575,167,3
1973331,2024-04-23 06:50:00,173318,167,3
1973313,2024-04-23 06:45:00,175521,167,3
1973295,2024-04-23 06:40:00,173972,167,3
1973277,2024-04-23 06:35:00,174051,167,3
1973259,2024-04-23 06:30:00,174129,167,3
1973241,2024-04-23 06:25:00,174264,167,3
1973223,2024-04-23 06:20:00,173246,167,3
1973205,2024-04-23 06:15:00,173377,167,3
1973187,2024-04-23 06:10:00,172504,167,3
1973169,2024-04-23 06:05:00,171294,167,3
1973143,2024-04-23 06:00:00,172008,167,3
1973123,2024-04-23 05:50:00,169525,167,3
1973105,2024-04-23 05:45:00,171823,167,3
1973087,2024-04-23 05:40:00,172401,167,3
1973069,2024-04-23 05:35:00,173156,167,3
1973053,2024-04-23 05:30:00,173991,167,3
1973035,2024-04-23 05:20:00,174123,167,3
1973014,2024-04-23 05:10:00,176095,167,3
1972986,2024-04-23 05:00:00,183445,167,3
1972968,2024-04-23 04:50:00,183576,167,3
1972950,2024-04-23 04:40:00,184776,167,3
1972930,2024-04-23 04:30:00,185732,167,3
1972915,2024-04-23 04:25:00,187511,167,2
1972894,2024-04-23 04:20:00,187848,167,2
1972879,2024-04-23 04:15:00,187802,167,2
1972863,2024-04-23 04:10:00,183414,167,3
1972837,2024-04-23 04:00:00,180915,167,3
1972819,2024-04-23 03:50:00,178988,167,3
1972799,2024-04-23 03:40:00,178326,167,3
1972779,2024-04-23 03:30:00,176875,167,3
1972761,2024-04-23 03:25:00,180937,167,3
1972740,2024-04-23 03:20:00,179882,167,3
1972725,2024-04-23 03:15:00,178634,167,3
1972709,2024-04-23 03:10:00,178415,167,3
1972679,2024-04-23 03:00:00,173891,167,3
1972661,2024-04-23 02:55:00,177610,167,3
1972643,2024-04-23 02:50:00,177626,167,3
1972625,2024-04-23 02:45:00,177345,167,3
1972606,2024-04-23 02:40:00,177339,167,3
1972591,2024-04-23 02:30:00,170563,167,3
1972573,2024-04-23 02:20:00,169868,167,3
1972553,2024-04-23 02:15:00,173777,167,3
1972535,2024-04-23 02:10:00,172647,167,3
1972517,2024-04-23 02:05:00,171873,167,3
1972491,2024-04-23 02:00:00,170431,167,3
1972470,2024-04-23 01:50:00,162186,167,4
1972452,2024-04-23 01:40:00,157650,167,4
1972437,2024-04-23 01:30:00,152972,167,4
1972419,2024-04-23 01:20:00,150269,167,4
1972399,2024-04-23 01:10:00,148805,167,4
1972381,2024-04-23 01:05:00,157842,167,4
1972355,2024-04-23 01:00:00,154981,167,4
1972332,2024-04-23 00:55:00,154979,167,4
1972314,2024-04-23 00:50:00,152658,167,4
1972299,2024-04-23 00:45:00,150441,167,4
1972278,2024-04-23 00:40:00,150581,167,4
1972263,2024-04-23 00:35:00,149087,167,4
1972245,2024-04-23 00:30:00,148766,167,4
1972224,2024-04-23 00:25:00,148019,167,4
1972209,2024-04-23 00:20:00,145308,167,4
1972191,2024-04-23 00:15:00,145048,167,4
1972173,2024-04-23 00:10:00,144178,167,4
1972152,2024-04-23 00:05:00,145097,167,4
1972124,2024-04-22 23:55:00,141884,167,4
1972103,2024-04-22 23:50:00,139401,167,4
1972088,2024-04-22 23:45:00,136417,167,4
1972070,2024-04-22 23:40:00,137417,167,4
1972052,2024-04-22 23:35:00,136956,167,4
1972031,2024-04-22 23:30:00,134513,167,4
1972013,2024-04-22 23:25:00,133991,167,4
1971995,2024-04-22 23:20:00,133666,167,4
1971980,2024-04-22 23:15:00,131924,167,4
1971959,2024-04-22 23:10:00,130863,167,4
1971944,2024-04-22 23:05:00,132333,167,4
1971916,2024-04-22 23:00:00,130528,167,4
1971895,2024-04-22 22:55:00,132065,167,4
1971880,2024-04-22 22:50:00,132949,167,4
1971862,2024-04-22 22:45:00,132290,167,4
1971844,2024-04-22 22:40:00,129996,167,4
1971826,2024-04-22 22:35:00,130223,167,4
1971808,2024-04-22 22:30:00,130372,167,4
1971787,2024-04-22 22:25:00,124812,167,4
1971772,2024-04-22 22:20:00,120483,167,4
1971754,2024-04-22 22:15:00,119575,167,4
1971736,2024-04-22 22:10:00,119766,167,4
1971718,2024-04-22 22:05:00,119658,167,4
1971690,2024-04-22 22:00:00,117887,167,4
1971669,2024-04-22 21:55:00,117867,167,4
1971654,2024-04-22 21:50:00,117322,167,4
1971636,2024-04-22 21:45:00,118636,167,4
1971618,2024-04-22 21:40:00,116436,167,4
1971600,2024-04-22 21:35:00,116877,167,4
1971582,2024-04-22 21:30:00,116610,167,4
1971564,2024-04-22 21:25:00,117850,167,4
1971546,2024-04-22 21:20:00,117528,167,4
1971528,2024-04-22 21:15:00,118505,167,4
1971510,2024-04-22 21:10:00,118897,167,4
1971489,2024-04-22 21:05:00,119552,167,4
1971466,2024-04-22 21:00:00,120848,167,4
1971446,2024-04-22 20:55:00,119310,167,4
1971428,2024-04-22 20:50:00,119272,167,4
1971407,2024-04-22 20:45:00,117588,167,4
1971389,2024-04-22 20:40:00,114517,167,4
1971374,2024-04-22 20:35:00,115471,167,4
1971353,2024-04-22 20:30:00,116999,167,4
1971338,2024-04-22 20:25:00,118984,167,4
1971317,2024-04-22 20:20:00,122495,167,4
1971302,2024-04-22 20:15:00,123788,167,4
1971284,2024-04-22 20:10:00,123673,167,4
1971264,2024-04-22 20:05:00,122487,167,4
1971235,2024-04-22 20:00:00,119612,167,4
1971213,2024-04-22 19:55:00,117879,167,4
1971197,2024-04-22 19:50:00,117056,167,4
1971178,2024-04-22 19:45:00,114843,167,4
1971158,2024-04-22 19:40:00,113524,167,4
1971139,2024-04-22 19:35:00,110791,167,4
1971121,2024-04-22 19:30:00,108361,167,4
1971102,2024-04-22 19:25:00,108934,167,4
1971084,2024-04-22 19:20:00,108034,167,4
1971066,2024-04-22 19:15:00,104353,167,4
1971045,2024-04-22 19:10:00,103338,167,4
1971030,2024-04-22 19:05:00,105346,167,4
1970999,2024-04-22 19:00:00,104212,167,4
1970984,2024-04-22 18:55:00,103809,167,4
1970966,2024-04-22 18:50:00,104594,167,4
1970944,2024-04-22 18:45:00,104006,167,4
1970926,2024-04-22 18:40:00,102946,167,4
1970908,2024-04-22 18:35:00,104313,167,4
1970890,2024-04-22 18:30:00,102778,167,4
1970871,2024-04-22 18:25:00,101536,167,4
1970852,2024-04-22 18:20:00,102866,167,4
1970833,2024-04-22 18:15:00,104231,167,4
1970815,2024-04-22 18:10:00,107544,167,4
1970797,2024-04-22 18:05:00,105702,167,4
1970772,2024-04-22 18:00:00,107696,167,4
1970754,2024-04-22 17:55:00,104760,167,4
1970733,2024-04-22 17:50:00,102053,167,4
1970715,2024-04-22 17:45:00,94204,167,4
1970700,2024-04-22 17:40:00,96635,167,4
1970679,2024-04-22 17:35:00,94779,167,4
1970664,2024-04-22 17:30:00,97456,167,4
1970646,2024-04-22 17:25:00,99219,167,4
1970628,2024-04-22 17:20:00,100782,167,4
1970607,2024-04-22 17:15:00,103278,167,4
1970589,2024-04-22 17:10:00,105060,167,4
1970574,2024-04-22 17:05:00,107352,167,4
1970545,2024-04-22 17:00:00,103860,167,4
1970526,2024-04-22 16:55:00,104547,167,4
1970490,2024-04-22 16:35:00,104840,168,4
1970468,2024-04-22 16:30:00,100370,168,4
1970449,2024-04-22 16:25:00,98180,168,4
1970430,2024-04-22 16:20:00,95426,168,4
1970414,2024-04-22 16:15:00,95851,168,4
1970396,2024-04-22 16:10:00,94882,168,4
1970377,2024-04-22 16:05:00,95874,168,4
1970349,2024-04-22 16:00:00,96199,168,4
1970328,2024-04-22 15:55:00,93962,168,4
1970313,2024-04-22 15:50:00,92647,168,4
1970295,2024-04-22 15:45:00,93355,168,4
1970277,2024-04-22 15:40:00,96782,168,4
1970259,2024-04-22 15:35:00,97679,168,4
1970241,2024-04-22 15:30:00,99759,168,4
1970223,2024-04-22 15:25:00,101278,168,4
1970205,2024-04-22 15:20:00,103092,168,4
1970187,2024-04-22 15:15:00,102530,168,4
1970168,2024-04-22 15:10:00,104327,168,4
1970150,2024-04-22 15:05:00,104259,168,4
1970121,2024-04-22 15:00:00,102427,168,4
1970102,2024-04-22 14:55:00,100704,168,4
1970083,2024-04-22 14:50:00,103475,168,4
1970064,2024-04-22 14:45:00,101705,168,4
1970045,2024-04-22 14:40:00,104095,168,4
1970027,2024-04-22 14:35:00,106333,168,4
1970008,2024-04-22 14:30:00,106788,168,4
1969989,2024-04-22 14:25:00,106220,168,4
1969967,2024-04-22 14:20:00,107359,168,4
1969948,2024-04-22 14:15:00,108054,168,4
1969933,2024-04-22 14:10:00,109606,168,4
1969912,2024-04-22 14:05:00,111833,168,4
1969889,2024-04-22 14:00:00,110525,168,4
1969871,2024-04-22 13:50:00,104660,168,4
1969851,2024-04-22 13:40:00,111415,168,4
1969833,2024-04-22 13:35:00,112754,168,4
1969817,2024-04-22 13:30:00,113459,168,4
1969797,2024-04-22 13:25:00,112454,168,4
1969776,2024-04-22 13:20:00,111683,168,4
1969761,2024-04-22 13:15:00,113606,168,4
1969745,2024-04-22 13:10:00,112862,168,4
1969714,2024-04-22 13:00:00,106959,168,4
1969699,2024-04-22 12:50:00,106038,168,4
1969676,2024-04-22 12:40:00,105666,168,4
1969661,2024-04-22 12:35:00,123433,168,4
1969640,2024-04-22 12:30:00,120573,168,4
1969625,2024-04-22 12:25:00,123457,168,4
1969604,2024-04-22 12:20:00,121373,168,4
1969589,2024-04-22 12:15:00,118045,168,4
1969571,2024-04-22 12:10:00,117873,168,4
1969553,2024-04-22 12:05:00,123062,168,4
1969525,2024-04-22 12:00:00,125116,168,4
1969507,2024-04-22 11:55:00,127132,168,4
1969488,2024-04-22 11:50:00,130697,168,4
1969469,2024-04-22 11:45:00,133993,168,4
1969450,2024-04-22 11:40:00,136892,168,4
1969431,2024-04-22 11:35:00,136839,168,4
1969412,2024-04-22 11:30:00,137784,168,4
1969393,2024-04-22 11:25:00,141546,168,4
1969372,2024-04-22 11:20:00,144128,168,4
1969357,2024-04-22 11:15:00,146377,168,4
1969338,2024-04-22 11:10:00,148810,168,4
1969319,2024-04-22 11:05:00,154770,168,4
1969287,2024-04-22 11:00:00,157977,168,4
1969272,2024-04-22 10:55:00,158061,168,4
1969251,2024-04-22 10:50:00,157837,168,4
1969236,2024-04-22 10:45:00,159726,168,4
1969220,2024-04-22 10:40:00,157806,168,4
1969204,2024-04-22 10:30:00,154666,168,4
1969181,2024-04-22 10:20:00,170805,168,3
1969166,2024-04-22 10:10:00,174154,168,3
1969138,2024-04-22 10:00:00,177575,168,3
1969120,2024-04-22 09:50:00,178231,168,3
1969102,2024-04-22 09:40:00,177311,168,3
1969084,2024-04-22 09:30:00,179148,168,3
1969066,2024-04-22 09:20:00,179345,168,3
1969048,2024-04-22 09:10:00,180839,168,3
1969020,2024-04-22 09:00:00,182356,168,3
1969002,2024-04-22 08:50:00,181549,168,3
1968984,2024-04-22 08:40:00,183674,168,3
1968966,2024-04-22 08:30:00,186497,168,3
1968948,2024-04-22 08:20:00,187141,168,2
1968930,2024-04-22 08:10:00,184538,168,3
1968902,2024-04-22 08:00:00,183061,168,3
1968884,2024-04-22 07:50:00,182658,168,3
1968863,2024-04-22 07:40:00,184311,168,3
1968850,2024-04-22 07:30:00,185012,168,3
1968830,2024-04-22 07:20:00,185685,168,3
1968812,2024-04-22 07:10:00,185431,168,3
1968784,2024-04-22 07:00:00,186312,168,3
1968766,2024-04-22 06:50:00,187424,168,2
1968748,2024-04-22 06:40:00,188039,168,2
1968732,2024-04-22 06:30:00,187643,168,2
1968714,2024-04-22 06:20:00,187376,168,2
1968696,2024-04-22 06:10:00,186442,168,3
1968668,2024-04-22 06:00:00,185499,168,3
1968648,2024-04-22 05:50:00,184129,168,3
1968630,2024-04-22 05:40:00,183507,168,3
1968612,2024-04-22 05:30:00,182518,168,3
1968594,2024-04-22 05:20:00,181195,168,3
1968576,2024-04-22 05:10:00,180107,168,3
1968548,2024-04-22 05:00:00,180338,168,3
1968527,2024-04-22 04:50:00,182628,168,3
1968509,2024-04-22 04:40:00,185553,168,3
1968494,2024-04-22 04:30:00,187129,168,2
1968473,2024-04-22 04:20:00,187571,168,2
1968458,2024-04-22 04:10:00,187914,168,2
1968427,2024-04-22 04:00:00,188777,168,2
1968409,2024-04-22 03:50:00,189393,168,2
1968391,2024-04-22 03:40:00,191001,168,2
1968376,2024-04-22 03:30:00,191435,168,2
1968355,2024-04-22 03:20:00,190796,168,2
1968340,2024-04-22 03:10:00,189665,168,2
1968312,2024-04-22 03:00:00,189807,168,2
1968291,2024-04-22 02:50:00,188961,168,2
1968273,2024-04-22 02:40:00,188118,168,2
1968255,2024-04-22 02:30:00,187464,168,2
1968237,2024-04-22 02:20:00,186955,168,2
1968220,2024-04-22 02:10:00,186555,168,3
1968202,2024-04-22 02:05:00,188336,168,2
1968174,2024-04-22 02:00:00,187602,168,2
1968153,2024-04-22 01:55:00,187665,168,2
1968135,2024-04-22 01:50:00,188032,168,2
1968117,2024-04-22 01:45:00,187798,168,2
1968102,2024-04-22 01:40:00,187825,168,2
1968084,2024-04-22 01:35:00,187855,168,2
1968068,2024-04-22 01:30:00,187830,168,2
1968045,2024-04-22 01:20:00,185732,168,3
1968027,2024-04-22 01:15:00,187635,168,2
1968012,2024-04-22 01:10:00,187180,168,2
1967994,2024-04-22 01:05:00,187319,168,2
1967966,2024-04-22 01:00:00,187079,168,2
1967945,2024-04-22 00:55:00,187373,168,2
1967927,2024-04-22 00:50:00,187942,168,2
1967912,2024-04-22 00:45:00,188134,168,2
1967894,2024-04-22 00:40:00,188297,168,2
1967876,2024-04-22 00:35:00,188539,168,2
1967858,2024-04-22 00:30:00,188861,168,2
1967840,2024-04-22 00:25:00,189197,168,2
1967822,2024-04-22 00:20:00,189361,168,2
1967801,2024-04-22 00:15:00,189643,168,2
1967786,2024-04-22 00:10:00,189934,168,2
1967739,2024-04-21 23:50:00,190230,169,2
1967721,2024-04-21 23:40:00,191203,169,2
1967703,2024-04-21 23:30:00,192556,169,2
1967685,2024-04-21 23:20:00,193425,169,1
1967667,2024-04-21 23:10:00,194330,169,1
1967639,2024-04-21 23:00:00,194649,169,1
1967621,2024-04-21 22:50:00,194531,169,1
1967603,2024-04-21 22:40:00,194887,169,1
1967582,2024-04-21 22:30:00,195367,169,0
1967567,2024-04-21 22:20:00,194851,169,1
1967546,2024-04-21 22:10:00,194417,169,1
1967503,2024-04-21 21:30:00,195045,170,1
1967485,2024-04-21 21:20:00,195378,170,0
1967467,2024-04-21 21:10:00,195382,170,0
1967439,2024-04-21 21:00:00,195127,170,0
1967421,2024-04-21 20:50:00,195164,170,0
1967403,2024-04-21 20:40:00,194741,170,1
1967385,2024-04-21 20:30:00,194025,170,1
1967369,2024-04-21 20:20:00,193804,170,1
1967349,2024-04-21 20:10:00,193788,170,1
1967321,2024-04-21 20:00:00,194000,170,1
1967305,2024-04-21 19:50:00,194959,170,1
